Date,Open,High,Low,Close,Adj Close,Volume
2011-06-22,245.800003,251.750000,244.500000,247.449997,233.435196,3744308
2011-06-23,245.050003,247.000000,242.125000,244.449997,230.605087,1132130
2011-06-24,244.500000,245.500000,240.000000,245.000000,231.123962,2790330
2011-06-27,241.625000,249.975006,241.625000,245.800003,231.878647,1291688
2011-06-28,248.000000,248.250000,243.225006,246.000000,232.067337,1111256
2011-06-29,246.250000,251.000000,245.850006,248.725006,234.637985,1797496
2011-06-30,249.000000,253.125000,244.800003,248.949997,234.850250,3384588
2011-07-01,250.000000,252.000000,246.350006,249.000000,234.897430,1755688
2011-07-04,251.975006,251.975006,248.649994,249.925003,235.770035,1284008
2011-07-05,250.000000,250.350006,246.524994,249.149994,235.038910,1586442
2011-07-06,249.250000,251.300003,247.250000,248.574997,234.496490,1489614
2011-07-07,248.899994,253.975006,248.625000,252.425003,238.128418,1837006
2011-07-08,253.500000,256.250000,250.449997,251.399994,237.161453,643216
2011-07-11,249.675003,254.750000,249.649994,252.449997,238.151993,668456
2011-07-12,251.050003,255.375000,247.524994,250.050003,235.887924,689136
2011-07-13,250.750000,254.250000,250.300003,252.500000,238.199188,607084
2011-07-14,252.500000,259.450012,250.000000,255.500000,241.029282,1443292
2011-07-15,256.250000,257.475006,251.774994,253.399994,239.048172,1104574
2011-07-18,251.649994,254.975006,250.024994,250.350006,236.170959,884492
2011-07-19,252.000000,255.000000,250.574997,254.850006,240.416077,1071658
2011-07-20,255.574997,256.750000,250.725006,251.100006,236.878479,497366
2011-07-21,248.500000,253.500000,248.500000,252.324997,238.034073,583054
2011-07-22,254.500000,258.000000,253.199997,256.125000,241.618866,932300
2011-07-25,254.125000,264.424988,254.000000,262.825012,247.939423,1831486
2011-07-26,264.950012,270.000000,255.149994,257.825012,243.222595,1602330
2011-07-27,257.500000,263.950012,256.500000,258.399994,243.764999,1583740
2011-07-28,256.000000,262.375000,254.000000,259.725006,245.014984,4204540
2011-07-29,261.000000,262.200012,256.575012,259.100006,244.425385,1444394
2011-08-01,259.250000,263.600006,259.125000,261.600006,246.783783,1259370
2011-08-02,260.000000,265.750000,259.500000,261.850006,247.019669,3078086
2011-08-03,260.250000,262.375000,257.049988,257.924988,243.316910,1056900
2011-08-04,257.274994,259.000000,249.000000,250.524994,236.336029,1112582
2011-08-05,242.550003,252.000000,242.550003,249.500000,235.369110,4750262
2011-08-08,245.000000,251.899994,241.800003,248.625000,234.543655,3032208
2011-08-09,239.250000,245.000000,238.050003,240.850006,227.209000,3857724
2011-08-10,246.000000,246.000000,238.024994,241.000000,227.350494,2548542
2011-08-11,238.000000,245.250000,238.000000,240.899994,227.256149,1869728
2011-08-12,241.024994,242.449997,237.000000,238.024994,224.544006,1575372
2011-08-16,238.750000,242.100006,236.324997,236.925003,223.506271,443322
2011-08-17,235.500000,245.500000,235.500000,241.975006,228.270309,1809090
2011-08-18,242.250000,244.199997,237.550003,239.425003,225.864700,643614
2011-08-19,237.000000,243.000000,231.649994,233.449997,220.228119,1494552
2011-08-22,232.500000,236.949997,225.675003,233.774994,220.534698,2256598
2011-08-23,235.225006,237.149994,232.800003,235.750000,222.397827,1040600
2011-08-24,235.125000,237.125000,231.300003,232.725006,219.544159,1022666
2011-08-25,236.350006,240.250000,232.500000,235.300003,221.973373,2959880
2011-08-26,234.324997,238.949997,228.449997,232.675003,219.497055,1432896
2011-08-29,232.500000,236.975006,230.500000,233.074997,219.874344,1181284
2011-08-30,234.175003,248.000000,233.649994,245.800003,231.878647,2636990
2011-09-02,251.350006,255.399994,249.274994,252.975006,240.358505,4598464
2011-09-05,251.000000,254.550003,249.125000,251.524994,238.980835,5449062
2011-09-06,251.600006,252.375000,243.199997,245.925003,233.660141,1561318
2011-09-07,247.850006,248.699997,243.199997,246.725006,234.420242,1408916
2011-09-08,246.550003,252.699997,244.274994,245.750000,233.493851,2014584
2011-09-09,246.500000,247.725006,238.550003,241.375000,229.337067,1382136
2011-09-12,240.000000,246.850006,235.600006,245.024994,232.805008,1621046
2011-09-13,245.500000,247.949997,240.000000,241.300003,229.265793,1459500
2011-09-14,243.350006,246.975006,239.000000,244.899994,232.686249,3733268
2011-09-15,247.449997,247.449997,240.875000,243.550003,231.403564,1605102
2011-09-16,241.524994,248.350006,239.500000,242.975006,230.857269,3369606
2011-09-19,248.500000,248.500000,235.274994,236.750000,224.942719,1605906
2011-09-20,238.500000,243.500000,237.675003,242.199997,230.120911,2011678
2011-09-21,244.949997,245.000000,240.574997,242.100006,230.025909,4244378
2011-09-22,239.899994,239.899994,232.300003,234.524994,222.828674,1686552
2011-09-23,231.274994,237.000000,228.125000,234.649994,222.947433,1761748
2011-09-26,236.375000,237.500000,227.625000,233.425003,221.783539,2628950
2011-09-27,236.199997,237.600006,232.550003,233.625000,221.973587,2322574
2011-09-28,236.425003,236.500000,230.250000,235.500000,223.755066,2527078
2011-09-29,233.250000,235.925003,232.100006,233.024994,221.403473,3476192
2011-09-30,233.250000,233.250000,228.175003,231.250000,219.717010,4327234
2011-10-03,227.625000,234.000000,226.500000,230.975006,219.455734,1917186
2011-10-04,231.500000,231.574997,224.250000,226.149994,214.871338,2401640
2011-10-05,225.000000,233.000000,225.000000,230.524994,219.028152,2103384
2011-10-07,236.300003,238.875000,230.125000,234.800003,223.089966,1987414
2011-10-10,232.774994,236.199997,231.000000,231.524994,219.978302,1468888
2011-10-11,234.000000,241.699997,231.750000,238.824997,226.914215,2679866
2011-10-12,240.550003,243.024994,239.500000,242.024994,229.954636,1247944
2011-10-13,241.324997,243.274994,237.100006,238.175003,226.296661,1589286
2011-10-14,235.675003,243.475006,235.675003,239.949997,227.983139,1703284
2011-10-17,239.750000,240.175003,232.774994,236.024994,224.253860,1117938
2011-10-18,233.050003,237.949997,232.375000,233.199997,221.569763,1115716
2011-10-19,234.000000,242.725006,234.000000,241.500000,229.455826,1555646
2011-10-20,239.949997,244.975006,239.050003,244.399994,232.211182,1757926
2011-10-21,246.699997,248.500000,242.000000,243.725006,231.569839,1407938
2011-10-24,247.500000,250.500000,239.100006,241.125000,229.099518,2053022
2011-10-25,243.500000,251.949997,240.449997,250.050003,237.579391,1749532
2011-10-28,256.000000,257.500000,251.550003,254.750000,242.044998,2587778
2011-10-31,254.500000,254.500000,249.125000,252.225006,239.645920,1434860
2011-11-01,250.000000,257.950012,250.000000,252.975006,240.358505,2238258
2011-11-02,252.500000,256.549988,252.274994,254.500000,241.807510,1224596
2011-11-03,254.500000,255.024994,249.500000,251.875000,239.313400,1217320
2011-11-04,255.000000,257.225006,252.300003,256.575012,243.778976,1928772
2011-11-08,255.500000,257.475006,247.500000,249.699997,237.246857,875436
2011-11-09,248.500000,249.750000,244.149994,245.350006,233.113815,1185296
2011-11-11,245.125000,252.899994,245.000000,252.149994,239.574677,2616412
2011-11-14,255.600006,262.475006,254.300003,255.399994,242.662582,1951568
2011-11-15,253.125000,257.899994,251.300003,252.425003,239.835953,944612
2011-11-16,250.600006,251.949997,243.500000,244.725006,232.519989,1355978
2011-11-17,246.500000,250.500000,243.125000,246.225006,233.945221,2330426
2011-11-18,246.000000,251.350006,245.750000,249.300003,236.866791,1782862
2011-11-21,247.574997,250.875000,247.000000,249.300003,236.866791,1588990
2011-11-22,247.000000,253.449997,247.000000,251.324997,238.790817,2262380
2011-11-23,251.524994,253.875000,247.100006,248.750000,236.344254,1856570
2011-11-24,251.500000,252.975006,243.050003,250.850006,238.339493,2058724
2011-11-25,249.500000,252.000000,244.024994,245.949997,233.683884,1296106
2011-11-28,247.750000,259.000000,245.000000,256.750000,243.945236,1501122
2011-11-29,258.700012,258.700012,253.100006,254.675003,241.973740,1094566
2011-11-30,254.050003,264.750000,254.050003,262.750000,249.646057,2639414
2011-12-01,265.500000,267.475006,259.075012,261.350006,248.315857,1619632
2011-12-02,262.149994,269.000000,259.399994,266.575012,253.280258,1443394
2011-12-05,267.274994,269.975006,261.049988,262.299988,249.218475,1211938
2011-12-07,261.149994,264.975006,254.024994,255.699997,242.947632,2540814
2011-12-08,255.000000,261.500000,252.500000,259.674988,246.724365,2395944
2011-12-09,256.100006,259.450012,253.600006,256.450012,243.660202,1156182
2011-12-12,258.024994,260.325012,251.050003,252.425003,239.835953,1176710
2011-12-13,252.500000,257.500000,250.500000,256.149994,243.375153,945436
2011-12-14,254.750000,264.500000,254.750000,260.700012,247.698303,3177478
2011-12-15,257.600006,262.500000,257.600006,261.350006,248.315857,2127162
2011-12-16,259.049988,263.024994,252.000000,257.049988,244.230301,1500160
2011-12-19,256.174988,257.700012,249.500000,254.125000,241.451187,1273816
2011-12-20,256.850006,256.850006,248.899994,250.000000,237.531906,2431274
2011-12-21,253.274994,253.550003,246.149994,249.675003,237.223099,2478390
2011-12-22,250.000000,250.000000,247.225006,248.074997,235.702911,2117982
2011-12-23,250.949997,250.949997,247.500000,249.375000,236.938049,1159262
2011-12-26,244.500000,251.899994,244.500000,250.574997,238.078232,781598
2011-12-27,252.225006,254.850006,248.399994,249.625000,237.175583,1400228
2011-12-28,251.475006,251.475006,247.500000,249.625000,237.175583,988442
2011-12-29,250.300003,250.350006,246.100006,248.300003,235.916687,1229360
2011-12-30,246.149994,250.000000,245.975006,248.824997,236.415512,834046
2012-01-02,250.000000,250.175003,244.000000,247.600006,235.251602,1531264
2012-01-03,249.500000,250.500000,247.649994,249.725006,237.270615,1183732
2012-01-04,250.050003,253.375000,246.750000,250.625000,238.125717,2152400
2012-01-05,251.475006,255.500000,248.699997,249.925003,237.460663,3608544
2012-01-06,249.425003,252.500000,247.750000,249.975006,237.508148,3077962
2012-01-07,null,null,null,null,null,null
2012-01-09,253.199997,254.225006,249.574997,252.750000,240.144745,1932776
2012-01-10,253.550003,260.000000,253.475006,258.174988,245.299194,1689898
2012-01-11,259.625000,262.200012,255.125000,260.325012,247.341965,971010
2012-01-12,258.674988,262.875000,257.825012,260.024994,247.056931,746484
2012-01-13,260.075012,261.450012,254.500000,256.799988,243.992752,973202
2012-01-16,257.000000,257.000000,250.000000,252.750000,240.144745,713028
2012-01-17,253.000000,259.524994,252.250000,258.000000,245.132904,1845766
2012-01-18,259.950012,260.399994,255.399994,258.725006,245.821777,1309850
2012-01-19,260.174988,266.000000,257.625000,263.575012,250.429901,1503506
2012-01-20,265.600006,267.899994,260.500000,264.075012,250.904968,1788144
2012-01-23,265.000000,267.450012,260.149994,261.475006,248.434631,703754
2012-01-24,262.399994,263.725006,255.600006,258.100006,245.227921,924010
2012-01-25,259.899994,260.600006,257.149994,258.649994,245.750488,1184990
2012-01-27,264.950012,266.625000,260.625000,264.399994,251.213730,2306362
2012-01-30,262.250000,271.875000,262.250000,266.799988,253.494034,3061562
2012-01-31,269.399994,276.000000,267.549988,274.250000,260.572510,2012762
2012-02-01,276.975006,278.350006,271.750000,274.799988,261.095093,1420266
2012-02-02,275.575012,277.225006,267.575012,271.950012,258.387177,2939066
2012-02-03,270.000000,279.000000,270.000000,278.149994,264.278046,2111304
2012-02-06,280.500000,282.500000,269.825012,273.575012,259.931152,1795680
2012-02-07,277.850006,277.850006,266.375000,272.100006,258.529694,2515820
2012-02-08,272.625000,277.450012,268.549988,275.350006,261.617645,1997008
2012-02-09,275.700012,278.100006,269.924988,271.375000,257.840820,2199964
2012-02-10,272.000000,272.575012,269.000000,270.725006,257.223328,1910334
2012-02-13,273.500000,279.825012,273.500000,276.575012,262.781555,4020990
2012-02-14,277.375000,278.950012,275.125000,277.299988,263.470367,1712396
2012-02-15,278.625000,282.475006,276.625000,278.350006,264.468079,992194
2012-02-16,269.750000,273.899994,267.500000,270.549988,257.057007,2472766
2012-02-17,272.500000,273.975006,268.649994,271.049988,257.532043,2667234
2012-02-21,272.450012,274.899994,269.700012,271.500000,257.959595,3116204
2012-02-22,274.000000,276.774994,272.049988,274.424988,260.738739,1494106
2012-02-23,276.450012,278.575012,268.325012,272.899994,259.289856,1913602
2012-02-24,274.899994,275.950012,269.075012,273.899994,260.239929,1189874
2012-02-27,275.000000,277.399994,272.375000,274.375000,260.691254,1380884
2012-02-28,272.500000,276.424988,271.575012,273.174988,259.551147,870150
2012-02-29,273.049988,282.899994,273.049988,275.200012,261.475189,1596572
2012-03-01,276.975006,282.000000,274.350006,275.174988,261.451355,1340134
2012-03-02,277.450012,285.750000,275.049988,283.299988,269.171082,2413962
2012-03-03,null,null,null,null,null,null
2012-03-05,282.825012,286.225006,278.000000,279.100006,265.180634,982140
2012-03-06,279.100006,284.000000,277.225006,279.549988,265.608185,1154218
2012-03-07,280.000000,281.500000,277.475006,279.500000,265.560699,681656
2012-03-09,283.750000,288.000000,281.100006,285.075012,270.857635,1668396
2012-03-12,288.875000,289.750000,285.500000,288.024994,273.660522,982388
2012-03-13,287.000000,295.000000,287.000000,291.899994,277.342285,1682880
2012-03-14,294.700012,297.000000,290.049988,292.125000,277.556061,1414670
2012-03-15,294.174988,295.450012,291.549988,293.225006,278.601135,1452078
2012-03-16,291.250000,296.549988,267.950012,272.875000,259.266052,7968974
2012-03-19,271.500000,278.524994,271.274994,277.725006,263.874207,4185774
2012-03-20,280.950012,287.424988,279.000000,285.450012,271.213898,2498238
2012-03-21,285.000000,287.875000,282.075012,283.825012,269.670013,1984122
2012-03-22,286.950012,288.325012,280.250000,282.750000,268.648590,2537198
2012-03-23,286.625000,292.450012,279.600006,290.200012,275.726990,1937016
2012-03-26,292.000000,292.000000,286.049988,288.950012,274.539398,2546518
2012-03-27,287.500000,291.000000,284.600006,288.024994,273.660522,1736656
2012-03-28,289.850006,293.000000,280.125000,284.024994,269.860016,928234
2012-03-29,280.024994,289.950012,279.125000,285.924988,271.665222,2185082
2012-03-30,288.200012,292.399994,281.649994,284.975006,270.762634,2297008
2012-04-02,282.549988,288.575012,280.600006,286.700012,272.401581,1217922
2012-04-03,288.149994,288.524994,283.575012,284.524994,270.335022,851142
2012-04-04,284.975006,284.975006,280.100006,282.049988,267.983459,627652
2012-04-09,280.000000,282.475006,277.250000,279.575012,265.631958,561580
2012-04-10,282.000000,285.000000,279.149994,283.399994,269.266174,752576
2012-04-11,278.774994,290.000000,278.774994,288.299988,273.921753,977768
2012-04-12,287.750000,289.750000,282.174988,286.399994,272.116486,1442474
2012-04-13,286.000000,296.000000,286.000000,292.700012,278.102356,2142600
2012-04-16,294.424988,294.475006,288.000000,288.924988,274.515625,631486
2012-04-17,290.750000,295.850006,286.875000,292.350006,277.769867,1060348
2012-04-18,294.024994,300.750000,294.000000,298.325012,283.446777,1001600
2012-04-19,302.524994,303.500000,297.225006,298.700012,283.803101,866778
2012-04-20,299.799988,302.500000,292.500000,294.399994,279.717560,1518400
2012-04-23,296.174988,299.649994,292.549988,297.825012,282.971741,574316
2012-04-24,297.500000,302.475006,295.750000,297.725006,282.876740,1996560
2012-04-25,297.100006,300.500000,293.274994,296.649994,281.855347,1301712
2012-04-26,298.399994,299.850006,293.674988,298.700012,283.803101,1258260
2012-04-27,297.549988,301.000000,293.500000,299.375000,284.444489,1082160
2012-04-30,297.799988,304.399994,294.500000,301.549988,286.510956,1370226
2012-05-02,301.125000,304.475006,297.125000,298.325012,283.446777,1410952
2012-05-03,297.500000,302.000000,295.750000,299.774994,284.824463,625090
2012-05-04,298.250000,303.799988,298.250000,300.649994,285.655823,1697456
2012-05-07,298.250000,302.475006,297.575012,300.125000,285.157074,841490
2012-05-08,301.975006,305.375000,293.549988,297.325012,282.496674,1131446
2012-05-09,295.500000,301.450012,292.674988,299.875000,284.919525,873108
2012-05-10,301.000000,301.500000,295.149994,296.799988,281.997894,982754
2012-05-11,295.575012,297.350006,283.200012,285.549988,271.308899,1787728
2012-05-14,284.174988,290.500000,281.000000,288.750000,274.349396,882634
2012-05-15,286.024994,299.250000,285.075012,297.424988,282.591675,1260638
2012-05-16,295.774994,298.975006,288.750000,291.075012,276.558411,1555194
2012-05-17,292.049988,294.850006,286.325012,289.975006,275.513214,1907122
